Index,len,Filename,p,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,FP/P
158778,164169,BRFC_alpha_0_5_0_1_0_0_Easy.csv,0.8955,4,1,0.2,670132,6312,120814,5442,0.46299132210311383,0.04999366366746927
2969,3347,BRFC_alpha_0_5_0_1_0_1_Hard.csv,0.8394999999999999,1,0,0.0,669625,6819,110109,16147,0.7030828180788993,0.054009314408820175
39691,41103,BRFC_alpha_0_5_0_1_0_1_Medium.csv,0.8856666666666666,4,3,0.42857142857142855,670133,6311,117587,8669,0.5787049399198931,0.04998574325180585
158778,164169,BRFC_alpha_0_5_0_1_0_1_Easy.csv,0.8955,4,1,0.2,670132,6312,120814,5442,0.46299132210311383,0.04999366366746927
2844,3196,BRFC_alpha_0_5_0_1_1_0_Hard.csv,0.8391666666666667,0,1,1.0,669705,6739,108863,17393,0.7207442400132604,0.053375681155747055
37834,39349,BRFC_alpha_0_5_0_1_1_0_Medium.csv,0.88,636,752,0.5417867435158501,670206,6238,118129,8127,0.5657500870170553,0.04940755290837663
158806,164214,BRFC_alpha_0_5_0_1_1_0_Easy.csv,0.8953671802054154,2,1,0.3333333333333333,670131,6313,120822,5434,0.46258619221929004,0.05000158408313268
3158,3543,BRFC_alpha_0_5_0_1_1_1_Hard.csv,0.84,1106,1780,0.6167706167706167,670562,5882,111442,14814,0.715790490916119,0.04658788493220124
43357,44839,BRFC_alpha_0_5_0_1_1_1_Medium.csv,0.8891666666666667,5,4,0.4444444444444444,670132,6312,117696,8560,0.5755782678859602,0.04999366366746927
158806,164214,BRFC_alpha_0_5_0_1_1_1_Easy.csv,0.8953671802054154,2,1,0.3333333333333333,670131,6313,120822,5434,0.46258619221929004,0.05000158408313268
2704,3042,BRFC_alpha_0_5_1_0_0_0_Hard.csv,0.84,1074,1956,0.6455445544554456,670593,5851,110730,15526,0.7262946157084718,0.04634235204663541
34375,35742,BRFC_alpha_0_5_1_0_0_0_Medium.csv,0.88,589,778,0.5691294806144843,670372,6072,118518,7738,0.5603186097031136,0.0480927639082499
159001,164405,BRFC_alpha_0_5_1_0_0_0_Easy.csv,0.8952380952380953,2,1,0.3333333333333333,670132,6312,120811,5445,0.46312834906864,0.04999366366746927
3045,3391,BRFC_alpha_0_5_1_0_0_1_Hard.csv,0.8399999999999999,1,1,0.5,669682,6762,110166,16090,0.704095921582356,0.05355785071600558
38890,40306,BRFC_alpha_0_5_1_0_0_1_Medium.csv,0.8846349206349207,2,0,0.0,670132,6312,117601,8655,0.5782721988374424,0.04999366366746927
159001,164405,BRFC_alpha_0_5_1_0_0_1_Easy.csv,0.8952380952380953,2,1,0.3333333333333333,670132,6312,120811,5445,0.46312834906864,0.04999366366746927
2789,3151,BRFC_alpha_0_5_1_0_1_0_Hard.csv,0.84,1109,1867,0.6273521505376344,670435,6009,110362,15894,0.7256540199972606,0.04759377772145482
38152,39668,BRFC_alpha_0_5_1_0_1_0_Medium.csv,0.88,632,780,0.5524079320113314,670133,6311,118199,8057,0.560760022271715,0.04998574325180585
159224,164589,BRFC_alpha_0_5_1_0_1_0_Easy.csv,0.8954523809523812,0,1,1.0,670131,6313,120845,5411,0.4615319003752985,0.05000158408313268
3194,3590,BRFC_alpha_0_5_1_0_1_1_Hard.csv,0.84,1099,1700,0.6073597713469097,670533,5911,111498,14758,0.7140161594658667,0.04681757698644025
43764,45202,BRFC_alpha_0_5_1_0_1_1_Medium.csv,0.8893095238095238,1,1,0.5,670131,6313,117746,8510,0.5741078054374957,0.05000158408313268
159224,164589,BRFC_alpha_0_5_1_0_1_1_Easy.csv,0.8954523809523812,0,1,1.0,670131,6313,120845,5411,0.4615319003752985,0.05000158408313268
2687,3021,BRFC_alpha_0_5_1_1_0_0_Hard.csv,0.8396666666666667,1,0,0.0,669790,6654,109364,16892,0.7174042300178374,0.05270244582435686
34997,36385,BRFC_alpha_0_5_1_1_0_0_Medium.csv,0.88,585,795,0.5760869565217391,670349,6095,118287,7969,0.5666240045506257,0.048274933468508426
159037,164451,BRFC_alpha_0_5_1_1_0_0_Easy.csv,0.8946782396347613,0,1,1.0,670131,6313,120779,5477,0.4645462256149279,0.05000158408313268
3021,3389,BRFC_alpha_0_5_1_1_0_1_Hard.csv,0.8391666666666667,1,2,0.6666666666666666,669633,6811,110049,16207,0.7041011382396385,0.05394595108351286
39989,41436,BRFC_alpha_0_5_1_1_0_1_Medium.csv,0.885,120,152,0.5588235294117647,670186,6258,117723,8533,0.5769048745858968,0.04956596122164491
159037,164451,BRFC_alpha_0_5_1_1_0_1_Easy.csv,0.8946782396347613,0,1,1.0,670131,6313,120779,5477,0.4645462256149279,0.05000158408313268
2721,3078,BRFC_alpha_0_5_1_1_1_0_Hard.csv,0.8393333333333333,1,0,0.0,669701,6743,108955,17301,0.719555814340376,0.05340736281840071
37656,39134,BRFC_alpha_0_5_1_1_1_0_Medium.csv,0.8809999999999999,4,2,0.3333333333333333,670132,6312,118207,8049,0.5604762899519532,0.04999366366746927
159224,164589,BRFC_alpha_0_5_1_1_1_0_Easy.csv,0.8954523809523812,0,1,1.0,670131,6313,120845,5411,0.4615319003752985,0.05000158408313268
3168,3551,BRFC_alpha_0_5_1_1_1_1_Hard.csv,0.84,1123,1803,0.6161995898838004,670669,5775,111587,14669,0.7175210330659362,0.04574040045621594
43218,44721,BRFC_alpha_0_5_1_1_1_1_Medium.csv,0.8867499999999999,1,0,0.0,670131,6313,117720,8536,0.574853525489932,0.05000158408313268
159224,164589,BRFC_alpha_0_5_1_1_1_1_Easy.csv,0.8954523809523812,0,1,1.0,670131,6313,120845,5411,0.4615319003752985,0.05000158408313268
2621,2966,BRFC_alpha_0_5_0_0_0_1_0_Hard.csv,0.8398333333333334,1,0,0.0,669885,6559,109388,16868,0.7200239040423443,0.05195000633633253
34290,35663,BRFC_alpha_0_5_0_0_0_1_0_Medium.csv,0.88,628,840,0.5722070844686649,670413,6031,118278,7978,0.5694910414733386,0.04776802686604993
158888,164232,BRFC_alpha_0_5_0_0_0_1_0_Easy.csv,0.8955714285714287,1,0,0.0,670131,6313,120868,5388,0.4604734638065123,0.05000158408313268
2831,3187,BRFC_alpha_0_5_0_0_1_0_1_Hard.csv,0.84,1164,1973,0.6289448517692062,670504,5940,110445,15811,0.7269091076272355,0.047047269040679254
38023,39540,BRFC_alpha_0_5_0_0_1_0_1_Medium.csv,0.88,643,830,0.5634758995247794,670196,6248,118142,8114,0.5649630970616906,0.049486757065010774
158806,164214,BRFC_alpha_0_5_0_0_1_0_1_Easy.csv,0.8953671802054154,2,1,0.3333333333333333,670131,6313,120822,5434,0.46258619221929004,0.05000158408313268
