p,Filename,Neg,Pos,$m$Prec,TN,FP,FN,TP,Prec,Rec,FP/P,$\hat{p}$
0.89,RUSBoost_5_Fold_Hard_Test_Transformed_95,6638,4741,0.41664469637050705,582847,22763,94245,13711,0.37591160826890385,0.12700544666345548,0.210854422171996,0.05111510357836556
0.48,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test,1075,883,0.45097037793667005,590881,14729,87543,20413,0.5808718911843378,0.18908629441624367,0.13643521434658565,0.04924842271072333
0.48,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test_Transformed_100,1077,900,0.4552352048558422,590792,14818,87486,20470,0.5800838812060757,0.18961428730223423,0.13725962429137797,0.04945302887189132
0.57,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test_Transformed_98,893,743,0.45415647921760394,590864,14746,87530,20426,0.5807460479927214,0.18920671384638185,0.13659268590907406,0.04929046507260716
0.61,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test_Transformed_95,825,702,0.45972495088408644,590796,14814,87490,20466,0.5801020408163265,0.18957723516988403,0.13722257215902775,0.049441817575388965
0.84,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test,2161,1699,0.44015544041450777,589868,15742,86960,20996,0.5715063422069792,0.19448664270628774,0.14581866686427805,0.051485076362943305
0.85,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test_Transformed_100,2056,1666,0.44760881246641593,590692,14918,87627,20329,0.5767583056714046,0.1883081996368891,0.1381859276001334,0.04939557097731674
0.87,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test_Transformed_98,1942,1576,0.4479818078453667,591154,14456,87996,19960,0.5799628079962807,0.18489014042758162,0.13390640631368336,0.048230997553134536
0.88,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test_Transformed_95,1887,1539,0.44921190893169877,591203,14407,88028,19928,0.5803990097568079,0.18459372336877988,0.1334525176923932,0.048117483176048186
0.48,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test,2273,1764,0.43695813723061677,589686,15924,86471,21485,0.5743270336015397,0.19901626588610175,0.1475045388862129,0.05242542385707839
0.49,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test_Transformed_100,1978,1592,0.4459383753501401,591455,14155,87943,20013,0.5857234839616015,0.18538108118122198,0.13111823335432954,0.04788344736156151
0.65,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test_Transformed_98,1467,1099,0.42829306313328136,590424,15186,87065,20891,0.57906699559276,0.19351402423209454,0.14066842046759792,0.050558742989436155
0.69,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test_Transformed_95,1264,1033,0.4497170222028733,590923,14687,87489,20467,0.5822097058656198,0.18958649820297158,0.13604616695690838,0.049265239655476856
0.49,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test,3131,2614,0.4550043516100957,591298,14312,88056,19900,0.5816672512568689,0.18433435844232834,0.13257252954907556,0.047945109492324466
0.5,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test_Transformed_100,3119,2564,0.45117015660742565,591022,14588,87824,20132,0.5798387096774194,0.18648338211864093,0.1351291266812405,0.048657026820224054
0.72,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test_Transformed_98,1661,1422,0.4612390528705806,590757,14853,87615,20341,0.5779678354264931,0.18841935603393975,0.13758383044944236,0.049321296137988635
0.75,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test_Transformed_95,1558,1281,0.4512152166255724,590205,15405,87123,20833,0.5748937579336608,0.1929767683130164,0.14269702471377227,0.050784370331546064
0.82,BRFC_5_Fold_alpha_0_5_Medium_Test,2331,1625,0.4107684529828109,588202,17408,91544,16412,0.4852749852158486,0.15202489903293934,0.16125087998814333,0.047395755963709034
0.82,BRFC_5_Fold_alpha_0_5_Medium_Test_Transformed_100,2331,1625,0.4107684529828109,588202,17408,91544,16412,0.4852749852158486,0.15202489903293934,0.16125087998814333,0.047395755963709034
0.83,BRFC_5_Fold_alpha_0_5_Medium_Test_Transformed_98,2418,1585,0.39595303522358233,586386,19224,90225,17731,0.47979975646056017,0.16424283967542333,0.17807254807514172,0.0517891827805697
0.86,BRFC_5_Fold_alpha_0_5_Medium_Test_Transformed_95,1358,813,0.37448180561953015,587330,18280,90780,17176,0.48443140794223827,0.15910185631183074,0.16932824484049058,0.04968846609844079
0.83,BRFC_5_Fold_alpha_balanced_Medium_Test,2389,1618,0.40379336161716994,587092,18518,92353,15603,0.45728437032912284,0.144531105265108,0.17153284671532848,0.04781758099461017
0.83,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_100,2389,1618,0.40379336161716994,587092,18518,92353,15603,0.45728437032912284,0.144531105265108,0.17153284671532848,0.04781758099461017
0.84,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_98,2457,1573,0.3903225806451613,585098,20512,90918,17038,0.4537416777629827,0.15782355774574827,0.19000333469191152,0.05262302295793241
0.87,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_95,1486,899,0.3769392033542977,586287,19323,91671,16285,0.4573410469557403,0.15084849383081997,0.17898958835080958,0.04990148073198555
0.36,LogReg_5_Fold_alpha_0_5_Medium_Test,1873,1065,0.36249149081007487,585894,19716,92519,15437,0.4391374847096976,0.142993441772574,0.18262996035421838,0.049263838243414064
0.43,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_100,1526,878,0.3652246256239601,586051,19559,92600,15356,0.4398109694973507,0.14224313609248213,0.18117566415947237,0.04893030217246898
0.58,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_98,1076,623,0.36668628605061804,585625,19985,92360,15596,0.4383238245130828,0.14446626403349513,0.18512171625477047,0.0498636426062901
0.64,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_95,945,551,0.36831550802139035,585517,20093,92299,15657,0.43795804195804194,0.14503130905183592,0.18612212382822632,0.050100481244902365
0.76,LogReg_5_Fold_alpha_balanced_Medium_Test,2461,1323,0.34963002114164904,584892,20718,92086,15870,0.4337487700885536,0.14700433509948496,0.1919115195079477,0.05127486455352413
0.78,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_100,2181,1224,0.3594713656387665,585907,19703,92665,15291,0.4369606218208836,0.1416410389417911,0.18250954092408017,0.049041013725429745
0.82,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_98,1785,1004,0.35998565794191467,585283,20327,92322,15634,0.43474875559634046,0.14481825929082218,0.188289673570714,0.050396179190152
0.84,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_95,1725,933,0.3510158013544018,584982,20628,92132,15824,0.43410512454734995,0.14657823557745747,0.19107784653006782,0.051084272512984086
0.5,AdaBoost_5_Fold_Medium_Test,600837,103236,0.1466268412508362,600973,4637,103240,4716,0.5042232438789693,0.043684464040905556,0.042952684426988776,0.013107407023316694
0.65,AdaBoost_5_Fold_Medium_Test_Transformed_100,2752,1466,0.34755808440018965,584171,21439,91712,16244,0.4310697131332431,0.15046870947423024,0.19859016636407426,0.05280941076228408
0.75,AdaBoost_5_Fold_Medium_Test_Transformed_98,1737,962,0.356428306780289,586115,19495,92787,15169,0.43760096930533116,0.14051094890510948,0.1805828300418689,0.048578547744707566
0.78,AdaBoost_5_Fold_Medium_Test_Transformed_95,1537,820,0.34789987271955874,584825,20785,92058,15898,0.43338876318730746,0.1472637000259365,0.1925321427248138,0.05140799869948961
0.8,BalBag_5_Fold_Medium_Test,16770,9078,0.3512070566388115,585581,20029,93434,14522,0.4203062140024891,0.13451776649746192,0.18552928971062285,0.04842018818161179
0.8,BalBag_5_Fold_Medium_Test_Transformed_100,16770,9078,0.3512070566388115,585581,20029,93434,14522,0.4203062140024891,0.13451776649746192,0.18552928971062285,0.04842018818161179
0.8,BalBag_5_Fold_Medium_Test_Transformed_98,16770,9078,0.3512070566388115,585581,20029,93434,14522,0.4203062140024891,0.13451776649746192,0.18552928971062285,0.04842018818161179
0.8,BalBag_5_Fold_Medium_Test_Transformed_95,16770,9078,0.3512070566388115,585581,20029,93434,14522,0.4203062140024891,0.13451776649746192,0.18552928971062285,0.04842018818161179
0.53,EEC_5_Fold_Medium_Test,20678,10245,0.3313067942955082,587815,17795,94854,13102,0.42405411528627374,0.12136425951313498,0.1648356737930268,0.04329942850416079
0.64,EEC_5_Fold_Medium_Test_Transformed_100,3432,1973,0.36503237742830713,585871,19739,93696,14260,0.4194241007088444,0.13209085182852273,0.18284301011523213,0.04764660872294924
0.75,EEC_5_Fold_Medium_Test_Transformed_98,1488,839,0.360550064460679,583788,21822,92497,15459,0.41466162388347955,0.1431972285005002,0.2021379080366075,0.0522460431130407
0.81,EEC_5_Fold_Medium_Test_Transformed_95,2653,1535,0.366523400191022,585743,19867,93646,14310,0.418702636275858,0.13255400348290045,0.18402867835043907,0.04789606007012666
0.51,RUSBoost_5_Fold_Medium_Test,201115,58726,0.2260074430132273,605605,5,107955,1,0.16666666666666666,9.263033087554189e-06,4.6315165437770945e-05,8.40847237676683e-06
0.45,RUSBoost_5_Fold_Medium_Test_Transformed_100,10514,3594,0.2547490785370003,577245,28365,99814,8142,0.2230257210945846,0.0754196153988662,0.2627459335284746,0.051161350176437775
0.8,RUSBoost_5_Fold_Medium_Test_Transformed_98,3650,1024,0.21908429610611896,578795,26815,100258,7698,0.2230463883174456,0.07130682870799214,0.24838823224276557,0.0483669345232256
0.88,RUSBoost_5_Fold_Medium_Test_Transformed_95,3048,840,0.21604938271604937,578854,26756,100274,7682,0.22306754166908646,0.07115862017859127,0.24784171329059987,0.048261828618516016
0.24,RFC_5_Fold_Tomek_0_Hard_Test,9966,5583,0.35905846035114797,588597,17013,93857,14099,0.4531691951658524,0.13059950350142652,0.15759198191855942,0.043600732097661604
0.63,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_100,2006,1112,0.35663887107119946,585299,20311,91952,16004,0.44069943549497453,0.14824558153321724,0.18814146504131313,0.05089227906038124
0.72,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_98,1756,954,0.35202952029520296,585981,19629,92309,15647,0.4435593604717088,0.1449386787209604,0.18182407647560117,0.049436211927137784
0.77,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_95,1529,829,0.3515691263782867,585136,20474,91853,16103,0.44024933701506413,0.1491626218088851,0.18965133943458445,0.05125944902083339
0.8,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test,1526,1755,0.5348978969826272,593381,12229,85929,22027,0.6430114432508174,0.20403682981955612,0.11327763162770017,0.048006771623087426
0.8,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_100,1526,1755,0.5348978969826272,593381,12229,85929,22027,0.6430114432508174,0.20403682981955612,0.11327763162770017,0.048006771623087426
0.82,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_98,1525,1744,0.5334964821046192,593400,12210,85943,22013,0.6432223942962335,0.20390714735633036,0.11310163399903664,0.0479605250250152
0.84,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_95,1517,1741,0.5343769183548189,593382,12228,85929,22027,0.6430302145672164,0.20403682981955612,0.11326836859461262,0.04800537021102463
0.24,RFC_5_Fold_Tomek_0_Hard_Test,10084,5577,0.3561075282549007,588229,17381,93636,14320,0.4517207659064383,0.13264663381377598,0.16100077809477936,0.04442616380264755
0.64,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_100,2134,1224,0.36450268016676596,585853,19757,92230,15726,0.4431981512273483,0.14567045833487718,0.1830097447108081,0.049726304224136236
0.8,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test,1603,1664,0.5093357820630547,593376,12234,86047,21909,0.6416835076003866,0.2029437919152247,0.11332394679313794,0.04784841205999165
0.8,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_100,1603,1664,0.5093357820630547,593376,12234,86047,21909,0.6416835076003866,0.2029437919152247,0.11332394679313794,0.04784841205999165
0.25,RFC_5_Fold_Tomek_1_Hard_Test,9505,5276,0.35694472633786617,585794,19816,92456,15500,0.43889455204439914,0.14357701285708993,0.1835562636629738,0.04949226840964956
0.64,RFC_5_Fold_Tomek_1_Hard_Test_Transformed_100,2057,1248,0.37760968229954617,585538,20072,92295,15661,0.4382783421487141,0.14506836118418615,0.1859276001333877,0.05007665723983486
0.24,RFC_5_Fold_Tomek_0_Hard_Test,10015,5606,0.35887587222328915,588310,17300,93794,14162,0.4501303159366855,0.13118307458594242,0.16025047241468746,0.044091226319639666
0.63,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_100,2157,1193,0.3561194029850746,584953,20657,91855,16101,0.43802709614233637,0.14914409574270998,0.19134647448960687,0.05151310460419919
0.8,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test,1551,1662,0.5172735760971056,593425,12185,85812,22144,0.6450522881528736,0.20512060469079996,0.1128700581718478,0.04810907470367142
0.8,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_100,1551,1662,0.5172735760971056,593425,12185,85812,22144,0.6450522881528736,0.20512060469079996,0.1128700581718478,0.04810907470367142
0.25,RFC_5_Fold_Tomek_1_Hard_Test,9283,5038,0.3517910760421758,585328,20282,92142,15814,0.43810948581560283,0.14648560524658194,0.18787283708177405,0.05058536981862925
0.63,RFC_5_Fold_Tomek_1_Hard_Test_Transformed_100,2139,1227,0.36452762923351156,585077,20533,91985,15971,0.4375136971290817,0.14793990144132796,0.19019785838675016,0.05115714594024939
0.81,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test,1679,1607,0.48904443091905053,592856,12754,85466,22490,0.6381228010441493,0.2083256141390937,0.11814072399866613,0.04939136674112836
0.81,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test_Transformed_100,1679,1607,0.48904443091905053,592856,12754,85466,22490,0.6381228010441493,0.2083256141390937,0.11814072399866613,0.04939136674112836
0.8,BalBag_5_Fold_Tomek_0_Hard_Test,16520,12488,0.4305019305019305,593393,12217,90771,17185,0.5844840487041698,0.15918522360961873,0.11316647523064953,0.04120431747028306
0.8,BalBag_5_Fold_Tomek_0_Hard_Test_Transformed_100,16520,12488,0.4305019305019305,593393,12217,90771,17185,0.5844840487041698,0.15918522360961873,0.11316647523064953,0.04120431747028306
0.8,BalBag_5_Fold_Tomek_1_Hard_Test,17252,12557,0.42124861618974135,591620,13990,88552,19404,0.5810624663113134,0.1797398940309015,0.1295898328948831,0.04679875442495859
0.8,BalBag_5_Fold_Tomek_1_Hard_Test_Transformed_100,17252,12557,0.42124861618974135,591620,13990,88552,19404,0.5810624663113134,0.1797398940309015,0.1295898328948831,0.04679875442495859
0.8,BalBag_5_Fold_Tomek_0_Hard_Test,16731,12418,0.4260180452159594,593357,12253,90709,17247,0.5846440677966102,0.1597595316610471,0.11349994442180147,0.04134165585243692
0.8,BalBag_5_Fold_Tomek_0_Hard_Test_Transformed_100,16731,12418,0.4260180452159594,593357,12253,90709,17247,0.5846440677966102,0.1597595316610471,0.11349994442180147,0.04134165585243692
0.81,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test,1594,1683,0.5135794934391211,592852,12758,85507,22449,0.6376288806203312,0.20794582978250398,0.11817777613101633,0.04933951449480497
0.81,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test_Transformed_100,1594,1683,0.5135794934391211,592852,12758,85507,22449,0.6376288806203312,0.20794582978250398,0.11817777613101633,0.04933951449480497
0.8,BalBag_5_Fold_Tomek_1_Hard_Test,17390,12578,0.4197143619861185,591505,14105,88621,19335,0.5781997607655502,0.17910074474786025,0.13065508169995182,0.04686321937984713
0.8,BalBag_5_Fold_Tomek_1_Hard_Test_Transformed_100,17390,12578,0.4197143619861185,591505,14105,88621,19335,0.5781997607655502,0.17910074474786025,0.13065508169995182,0.04686321937984713
