p,Filename,Neg,Pos,$m$Prec,TN,FP,FN,TP,Prec,Rec,FP/P,$\hat{p}$
0.32,LogReg_5_Fold_alpha_0_5_Hard_Test,3552,1719,0.3261240751280592,565356,40254,76901,31055,0.4354990253684668,0.2876634925339953,0.37287413390640634,0.09993329278581098
0.35,LogReg_5_Fold_alpha_0_5_Hard_Test_Transformed_100,3195,1554,0.32722678458622867,566238,39372,77354,30602,0.4373338668648355,0.2834673385453333,0.3647041387231835,0.09806240768198037
0.41,LogReg_5_Fold_alpha_0_5_Hard_Test_Transformed_98,2648,1256,0.32172131147540983,564802,40808,76629,31327,0.4342829417065225,0.2901830375338101,0.37800585423691135,0.10109085914967922
0.46,LogReg_5_Fold_alpha_0_5_Hard_Test_Transformed_95,2310,1085,0.31958762886597936,565155,40455,76804,31152,0.4350412669152457,0.2885620067434881,0.3747360035570047,0.10035091358052374
0.73,LogReg_5_Fold_alpha_balanced_Hard_Test,3671,1907,0.34187880960917894,563866,41744,76651,31305,0.4285479609577133,0.2899792508058839,0.38667605320686205,0.10237174977507336
0.74,LogReg_5_Fold_alpha_balanced_Hard_Test_Transformed_100,3531,1807,0.33851629823904084,566142,39468,77801,30155,0.4331183660571937,0.2793267627551966,0.3655933898995887,0.0975705120479395
0.75,LogReg_5_Fold_alpha_balanced_Hard_Test_Transformed_98,3162,1637,0.341112731819129,564342,41268,76894,31062,0.42944836167565326,0.2877283337656082,0.38226684945718625,0.10136413450192414
0.77,LogReg_5_Fold_alpha_balanced_Hard_Test_Transformed_95,3033,1555,0.3389276373147341,565899,39711,77672,30284,0.43265947567683405,0.28052169402349103,0.36784430693986436,0.09809183733529905
0.5,AdaBoost_5_Fold_Hard_Test,582309,97128,0.14295365133191157,596137,9473,97288,10668,0.5296658557171938,0.09881803697802809,0.08774871243840084,0.028225840356743456
0.59,AdaBoost_5_Fold_Hard_Test_Transformed_100,6302,3061,0.3269251308341344,565401,40209,77527,30429,0.4307738044678502,0.28186483382118643,0.37245729741746636,0.09899294529167589
0.65,AdaBoost_5_Fold_Hard_Test_Transformed_98,4133,2026,0.3289495047897386,564242,41368,76980,30976,0.428176490102842,0.2869317129200786,0.3831931527659417,0.10138375427080326
0.69,AdaBoost_5_Fold_Hard_Test_Transformed_95,3496,1742,0.332569683085147,565842,39768,77764,30192,0.4315608919382504,0.27966949497943605,0.36837229982585495,0.09804278791310124
0.7,BalBag_5_Fold_Hard_Test,27928,13591,0.3273441075170404,576720,28890,77773,30183,0.5109440861307196,0.2795861276816481,0.2676090258994405,0.08278561478545783
0.7,BalBag_5_Fold_Hard_Test_Transformed_100,27928,13591,0.3273441075170404,576720,28890,77773,30183,0.5109440861307196,0.2795861276816481,0.2676090258994405,0.08278561478545783
0.7,BalBag_5_Fold_Hard_Test_Transformed_98,27928,13591,0.3273441075170404,576720,28890,77773,30183,0.5109440861307196,0.2795861276816481,0.2676090258994405,0.08278561478545783
0.7,BalBag_5_Fold_Hard_Test_Transformed_95,27928,13591,0.3273441075170404,576720,28890,77773,30183,0.5109440861307196,0.2795861276816481,0.2676090258994405,0.08278561478545783
0.52,EEC_5_Fold_Hard_Test,59104,19014,0.24340100873038223,551241,54369,74074,33882,0.383927660876364,0.313850087072511,0.5036218459372337,0.12367601595367492
0.57,EEC_5_Fold_Hard_Test_Transformed_100,7816,3677,0.31993387279213437,565310,40300,80459,27497,0.40557841792409693,0.25470562080847753,0.3733002334284338,0.0950115336212768
0.65,EEC_5_Fold_Hard_Test_Transformed_98,3883,1781,0.3144420903954802,561611,43999,78671,29285,0.39960973745974565,0.27126792396902444,0.40756419281929673,0.10270108160983006
0.69,EEC_5_Fold_Hard_Test_Transformed_95,3417,1506,0.30591102985984153,559931,45679,77911,30045,0.39676984839680945,0.2783078291155656,0.42312608840638777,0.10612052704304857
0.51,RUSBoost_5_Fold_Hard_Test,165459,63847,0.27843580194151046,605601,9,107955,1,0.1,9.263033087554189e-06,8.33672977879877e-05,1.4014120627944718e-05
0.38,RUSBoost_5_Fold_Hard_Test_Transformed_100,132599,41620,0.23889472445600077,569283,36327,85094,22862,0.3862542026390039,0.21177146244766387,0.336498202971581,0.08294817858474199
0.77,RUSBoost_5_Fold_Hard_Test_Transformed_98,27118,11240,0.29302883362010534,557735,47875,78853,29103,0.37806905869209384,0.26958205194708956,0.4434677090666568,0.10787789776979284
0.87,RUSBoost_5_Fold_Hard_Test_Transformed_95,14626,7378,0.33530267224141064,566263,39347,83345,24611,0.3847993996059914,0.22797250731779614,0.36447256289599467,0.08963151271220882
0.36,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test,2873,1428,0.33201581027667987,569702,35908,73858,34098,0.4870725366397166,0.31585090221942275,0.3326169921078958,0.09810725286798978
0.36,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test_Transformed_100,2865,1415,0.33060747663551404,569530,36080,73763,34193,0.48657379078735785,0.3167308903627404,0.33421023379895515,0.09848142988875591
0.42,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test_Transformed_98,2509,1205,0.32444803446418957,568175,37435,73088,34868,0.4822483161141308,0.32298343769683946,0.34676164363259104,0.10132629637622868
0.45,KBFC_5_Fold_alpha_0_5_gamma_0_0_Hard_Test_Transformed_95,2317,1089,0.31972988843217853,568387,37223,73186,34770,0.4829636214631978,0.3220756604542591,0.3447978806180296,0.10089185863676241
0.76,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test,3651,1768,0.3262594574644768,567859,37751,73192,34764,0.47940426118734053,0.3220200822557338,0.34968876208825816,0.10162339573354112
0.77,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test_Transformed_100,3487,1692,0.3267039969106005,569442,36168,73954,34002,0.48456605386917484,0.31496165104301754,0.3350253807106599,0.09833708444628808
0.78,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test_Transformed_98,3483,1661,0.322900466562986,568125,37485,73322,34634,0.4802340575992457,0.3208158879543518,0.34722479528696876,0.10106843655667451
0.79,KBFC_5_Fold_alpha_balanced_gamma_0_0_Hard_Test_Transformed_95,3246,1594,0.3293388429752066,569077,36533,73780,34176,0.4833330976254791,0.31657341880025197,0.33840638778761717,0.0990924455481343
0.42,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test,4644,2415,0.3421164470888228,571045,34565,74503,33453,0.4918256931988591,0.30987624587795026,0.3201767386713105,0.09532124568715437
0.42,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test_Transformed_100,4634,2469,0.34759960580036603,570698,34912,74355,33601,0.4904324726694204,0.3112471747749083,0.32339101115269187,0.09601494465823764
0.55,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test_Transformed_98,3184,1718,0.35046919624643,568868,36742,73416,34540,0.4845543054347521,0.31994516284412167,0.340342361702916,0.09989545466011553
0.58,KBFC_5_Fold_alpha_0_5_gamma_1_0_Hard_Test_Transformed_95,2887,1519,0.3447571493418066,569866,35744,73916,34040,0.4877908976269632,0.3153136463003446,0.3310978546815369,0.09779613939004941
0.44,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test,7488,3567,0.3226594301221167,568165,37445,73239,34717,0.4810980848646102,0.32158471970061875,0.3468542739634666,0.10112869727537467
0.45,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test_Transformed_100,7277,3464,0.32250256028302765,568255,37355,73287,34669,0.48135343774297457,0.3211400941124162,0.34602060098558673,0.10093530241070903
0.63,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test_Transformed_98,3912,1949,0.3325371097082409,567433,38177,72863,35093,0.4789545516582503,0.32506762014153917,0.35363481418355625,0.10268146184095094
0.66,KBFC_5_Fold_alpha_0_5_gamma_2_0_Hard_Test_Transformed_95,3252,1691,0.3420999393081125,569709,35901,74055,33901,0.48567376292942893,0.31402608470117455,0.3325521508762829,0.09782136480717972
0.74,BRFC_5_Fold_alpha_0_5_Medium_Test,3823,1685,0.305918663761801,564382,41228,78091,29865,0.4200835525297849,0.27664048315980583,0.38189632813368407,0.09963058778024737
0.74,BRFC_5_Fold_alpha_0_5_Medium_Test_Transformed_100,3823,1685,0.305918663761801,564382,41228,78091,29865,0.4200835525297849,0.27664048315980583,0.38189632813368407,0.09963058778024737
0.75,BRFC_5_Fold_alpha_0_5_Medium_Test_Transformed_98,3693,1632,0.3064788732394366,564423,41187,78104,29852,0.4202198792212728,0.27652006372966764,0.3815165437770944,0.09955491152885648
0.77,BRFC_5_Fold_alpha_0_5_Medium_Test_Transformed_95,3384,1503,0.30755064456721914,565034,40576,78304,29652,0.422224753659509,0.2746674571121568,0.37585683056059876,0.09841836634593015
0.75,BRFC_5_Fold_alpha_balanced_Medium_Test,3664,1613,0.3056660981618344,563145,42465,79156,28800,0.40412544727425803,0.2667753529215606,0.3933547000629886,0.09987163065504803
0.75,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_100,3664,1613,0.3056660981618344,563145,42465,79156,28800,0.40412544727425803,0.2667753529215606,0.3933547000629886,0.09987163065504803
0.76,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_98,3498,1573,0.31019522776572667,563250,42360,79183,28773,0.40449580363544346,0.2665252510281967,0.39238208158879545,0.09968664426275915
0.78,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_95,3319,1510,0.31269413957341063,563552,42058,79266,28690,0.4055238310623622,0.26575641928192967,0.3895846455963541,0.09914710061858328
0.28,LogReg_5_Fold_alpha_0_5_Medium_Test,4826,1881,0.2804532577903683,563199,42411,81738,26218,0.3820250914336505,0.24285820148949572,0.3928544962762607,0.0961775084575218
0.33,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_100,3868,1556,0.2868731563421829,562891,42719,81636,26320,0.3812337953910109,0.24380303086442626,0.3957075104672274,0.09675208740326753
0.43,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_98,2855,1060,0.2707535121328225,560272,45338,80559,27397,0.3766687289475493,0.2537793174997221,0.4199673941235318,0.1019317063873559
0.48,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_95,2370,938,0.28355501813784767,562061,43549,81268,26688,0.3799706707291029,0.24721182704064618,0.40339582792989737,0.09843097905449531
0.69,LogReg_5_Fold_alpha_balanced_Medium_Test,4285,1777,0.2931375783569779,563288,42322,81927,26029,0.3808137408377346,0.241107488235948,0.39203008633146835,0.09578791590406494
0.69,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_100,4137,1491,0.26492537313432835,560137,45473,80580,27376,0.37579101978064217,0.25358479380488347,0.4212179035903516,0.10209146736251447
0.72,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_98,3234,1319,0.2896990994948386,562086,43524,81420,26536,0.3787610619469027,0.24580384601133795,0.4031642521027085,0.09818292911938069
0.73,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_95,3203,1199,0.27237619263970925,560480,45130,80724,27232,0.37633011801774413,0.2522509170402757,0.41804068324132054,0.10140897968793357
0.5,AdaBoost_5_Fold_Medium_Test,600837,103236,0.1466268412508362,600973,4637,103240,4716,0.5042232438789693,0.043684464040905556,0.042952684426988776,0.013107407023316694
0.59,AdaBoost_5_Fold_Medium_Test_Transformed_100,6099,2305,0.2742741551642075,560732,44878,80867,27089,0.3764086317339892,0.2509263033087554,0.4157063989032569,0.10085542192312974
0.65,AdaBoost_5_Fold_Medium_Test_Transformed_98,3686,1466,0.2845496894409938,562486,43124,81548,26408,0.37979635275844215,0.244618177776131,0.39945903886768686,0.09744298355022521
0.67,AdaBoost_5_Fold_Medium_Test_Transformed_95,3412,1309,0.2772717644566829,560148,45462,80649,27307,0.3752559469004659,0.2529456445218422,0.4211160102263885,0.10197935439749091
0.7,BalBag_5_Fold_Medium_Test,24995,10053,0.28683519744350605,561407,44203,81916,26040,0.3707130959668579,0.24120938159991107,0.4094538515691578,0.09843938752687208
0.7,BalBag_5_Fold_Medium_Test_Transformed_100,24995,10053,0.28683519744350605,561407,44203,81916,26040,0.3707130959668579,0.24120938159991107,0.4094538515691578,0.09843938752687208
0.7,BalBag_5_Fold_Medium_Test_Transformed_98,24995,10053,0.28683519744350605,561407,44203,81916,26040,0.3707130959668579,0.24120938159991107,0.4094538515691578,0.09843938752687208
0.7,BalBag_5_Fold_Medium_Test_Transformed_95,24995,10053,0.28683519744350605,561407,44203,81916,26040,0.3707130959668579,0.24120938159991107,0.4094538515691578,0.09843938752687208
0.52,EEC_5_Fold_Medium_Test,53457,17467,0.24627770571315774,567137,38473,84609,23347,0.3776609511484956,0.21626403349512766,0.3563766719774723,0.08663529372195423
0.55,EEC_5_Fold_Medium_Test_Transformed_100,7975,2897,0.2664643119941133,562356,43254,82771,25185,0.3679919344233551,0.23328948831005225,0.4006632331690689,0.09591124016559086
0.63,EEC_5_Fold_Medium_Test_Transformed_98,6509,2381,0.26782902137232845,560225,45385,82006,25950,0.36377654727693276,0.2403757086220312,0.42040275667864685,0.09996972949944363
0.68,EEC_5_Fold_Medium_Test_Transformed_95,5302,1885,0.26227911506887436,562124,43486,82673,25283,0.3676511218717736,0.23419726555263257,0.40281225684538147,0.09637370614631302
0.51,RUSBoost_5_Fold_Medium_Test,201115,58726,0.2260074430132273,605605,5,107955,1,0.16666666666666666,9.263033087554189e-06,4.6315165437770945e-05,8.40847237676683e-06
0.43,RUSBoost_5_Fold_Medium_Test_Transformed_100,49264,17023,0.25680751881967806,545825,59785,86839,21117,0.26101950508022054,0.1956074697098818,0.5537904331394272,0.11337703870419835
0.76,RUSBoost_5_Fold_Medium_Test_Transformed_98,11368,4883,0.30047381699587716,556015,49595,91255,16701,0.25191565101966934,0.15470191559524252,0.45940012597725,0.0929080141150223
0.83,RUSBoost_5_Fold_Medium_Test_Transformed_95,10301,4373,0.29801008586615785,553313,52297,90074,17882,0.2548055686173927,0.165641557671644,0.4844288413798214,0.09834969715485323
0.21,RFC_5_Fold_Tomek_0_Hard_Test,6075,2443,0.2868044141817328,564070,41540,82268,25688,0.3821026953055275,0.237948793953092,0.384786394457001,0.09421413015754675
0.48,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_100,1277,573,0.30972972972972973,561633,43977,81325,26631,0.37716689326988445,0.2466838341546556,0.4073604060913706,0.09895090292979206
0.53,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_98,1131,457,0.2877833753148615,560785,44825,80941,27015,0.37604398663697103,0.2502408388602764,0.4152154581496165,0.10067744259115485
0.57,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_95,961,415,0.3015988372093023,561346,44264,81184,26772,0.37687932879103553,0.24798992182000074,0.4100188965874986,0.09955070729266809
0.71,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test,3303,1925,0.3682096403978577,572851,32759,70097,37859,0.5361097737120848,0.35068916966171404,0.3034477009151877,0.09896491705042
0.71,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_100,3303,1925,0.3682096403978577,572851,32759,70097,37859,0.5361097737120848,0.35068916966171404,0.3034477009151877,0.09896491705042
0.73,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_98,3284,1932,0.370398773006135,573119,32491,70260,37696,0.5370795161497144,0.3491792952684427,0.30096520804772314,0.09836090845135559
0.74,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_95,3190,1866,0.36906645569620256,572922,32688,70140,37816,0.5363667309656189,0.3502908592389492,0.30279002556597134,0.09880515607526143
0.21,RFC_5_Fold_Tomek_0_Hard_Test,5920,2351,0.28424616128642244,563818,41792,82368,25588,0.3797566043336302,0.2370224906443366,0.3871206787950647,0.0944271447910915
0.48,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_100,1284,513,0.2854757929883139,560794,44816,81182,26774,0.3739907808353122,0.24800844788617585,0.4151320908518285,0.10032708957545623
0.71,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test,3326,1871,0.36001539349624784,572611,32999,69911,38045,0.5355132030854118,0.3524120938159991,0.30567082885620067,0.09956191858917045
0.71,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_100,3326,1871,0.36001539349624784,572611,32999,69911,38045,0.5355132030854118,0.3524120938159991,0.30567082885620067,0.09956191858917045
0.21,RFC_5_Fold_Tomek_1_Hard_Test,7949,2774,0.25869626037489507,558376,47234,80357,27599,0.36880787887696603,0.25565045018340804,0.4375301048575346,0.1048718688950987
0.48,RFC_5_Fold_Tomek_1_Hard_Test_Transformed_100,1225,483,0.2827868852459016,560996,44614,81333,26623,0.3737243286494378,0.24660972988995516,0.41326095816814257,0.09983239111728978
0.2,RFC_5_Fold_Tomek_0_Hard_Test,8815,3072,0.2584335829056953,557985,47625,80229,27727,0.3679663446225714,0.256836118418615,0.44115195079476827,0.10559920175568903
0.48,RFC_5_Fold_Tomek_0_Hard_Test_Transformed_100,1206,502,0.2939110070257611,561306,44304,81534,26422,0.3735825580408902,0.24474786023935677,0.41038941791100075,0.09911626955320181
0.71,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test,3317,1812,0.3532852407876779,572749,32861,69817,38139,0.537169014084507,0.3532828189262292,0.3043925302901182,0.09950025645840749
0.71,BRFC_5_Fold_alpha_0_5_Tomek_0_Hard_Test_Transformed_100,3317,1812,0.3532852407876779,572749,32861,69817,38139,0.537169014084507,0.3532828189262292,0.3043925302901182,0.09950025645840749
0.22,RFC_5_Fold_Tomek_1_Hard_Test,5302,2085,0.2822526059293353,563508,42102,82360,25596,0.3780909332624302,0.237096594909037,0.38999221905220643,0.09487279382706014
0.47,RFC_5_Fold_Tomek_1_Hard_Test_Transformed_100,1277,519,0.2889755011135857,560567,45043,81223,26733,0.3724504012483281,0.24762866352958612,0.4172347993627033,0.100587752219136
0.72,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test,3264,1817,0.357606770320803,572572,33038,70008,37948,0.5345842842250584,0.35151357960650637,0.3060320871466153,0.09948063668952836
0.72,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test_Transformed_100,3264,1817,0.357606770320803,572572,33038,70008,37948,0.5345842842250584,0.35151357960650637,0.3060320871466153,0.09948063668952836
0.7,BalBag_5_Fold_Tomek_0_Hard_Test,27979,13547,0.32622935028656747,576479,29131,78065,29891,0.5064382772525499,0.27688132202008225,0.2698414168735411,0.08271414277025531
0.7,BalBag_5_Fold_Tomek_0_Hard_Test_Transformed_100,27979,13547,0.32622935028656747,576479,29131,78065,29891,0.5064382772525499,0.27688132202008225,0.2698414168735411,0.08271414277025531
0.7,BalBag_5_Fold_Tomek_1_Hard_Test,28386,13236,0.31800490125414443,573941,31669,75750,32206,0.5042035225048924,0.2983252436177702,0.2933509948497536,0.08951519551099688
0.7,BalBag_5_Fold_Tomek_1_Hard_Test_Transformed_100,28386,13236,0.31800490125414443,573941,31669,75750,32206,0.5042035225048924,0.2983252436177702,0.2933509948497536,0.08951519551099688
0.7,BalBag_5_Fold_Tomek_0_Hard_Test,27970,13507,0.3256503604407262,576207,29403,78024,29932,0.504457739951125,0.27726110637667195,0.2723609618733558,0.08315278474590998
0.7,BalBag_5_Fold_Tomek_0_Hard_Test_Transformed_100,27970,13507,0.3256503604407262,576207,29403,78024,29932,0.504457739951125,0.27726110637667195,0.2723609618733558,0.08315278474590998
0.72,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test,3203,1811,0.3611886717191863,572547,33063,69903,38053,0.5350835255076214,0.35248619808069953,0.30626366297380414,0.09966282025769164
0.72,BRFC_5_Fold_alpha_0_5_Tomek_1_Hard_Test_Transformed_100,3203,1811,0.3611886717191863,572547,33063,69903,38053,0.5350835255076214,0.35248619808069953,0.30626366297380414,0.09966282025769164
0.7,BalBag_5_Fold_Tomek_1_Hard_Test,28441,13169,0.31648642153328527,573710,31900,75820,32136,0.501842713473671,0.2976768313016414,0.2954907554929786,0.08974082285310679
0.7,BalBag_5_Fold_Tomek_1_Hard_Test_Transformed_100,28441,13169,0.31648642153328527,573710,31900,75820,32136,0.501842713473671,0.2976768313016414,0.2954907554929786,0.08974082285310679
